timestamp, tactile_sensor_1_0, tactile_sensor_1_1, tactile_sensor_1_2, tactile_sensor_1_3, tactile_sensor_1_4, tactile_sensor_1_5, tactile_sensor_1_6, tactile_sensor_1_7, tactile_sensor_1_8, tactile_sensor_1_9, tactile_sensor_1_10, tactile_sensor_1_11, tactile_sensor_1_12, tactile_sensor_1_13, tactile_sensor_1_14, tactile_sensor_1_15, tactile_sensor_1_16, tactile_sensor_1_17, tactile_sensor_1_18, tactile_sensor_1_19, tactile_sensor_1_20, tactile_sensor_1_21, tactile_sensor_1_22, tactile_sensor_1_23, tactile_sensor_1_24, tactile_sensor_1_25, tactile_sensor_1_26, tactile_sensor_1_27, tactile_sensor_1_28, tactile_sensor_1_29, tactile_sensor_1_30, tactile_sensor_1_31, tactile_sensor_1_32, tactile_sensor_1_33, tactile_sensor_1_34, tactile_sensor_1_35, tactile_sensor_2_0, tactile_sensor_2_1, tactile_sensor_2_2, tactile_sensor_2_3, tactile_sensor_2_4, tactile_sensor_2_5, tactile_sensor_2_6, tactile_sensor_2_7, tactile_sensor_2_8, tactile_sensor_2_9, tactile_sensor_2_10, tactile_sensor_2_11, tactile_sensor_2_12, tactile_sensor_2_13, tactile_sensor_2_14, tactile_sensor_2_15, tactile_sensor_2_16, tactile_sensor_2_17, tactile_sensor_2_18, tactile_sensor_2_19, tactile_sensor_2_20, tactile_sensor_2_21, tactile_sensor_2_22, tactile_sensor_2_23, tactile_sensor_2_24, tactile_sensor_2_25, tactile_sensor_2_26, tactile_sensor_2_27, tactile_sensor_2_28, tactile_sensor_2_29, tactile_sensor_2_30, tactile_sensor_2_31, tactile_sensor_2_32, tactile_sensor_2_33, tactile_sensor_2_34, tactile_sensor_2_35
1691595854.2426815, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 1, -4, 0, -1, 0, 7, 1, -3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 37, 3, -6, 0, 0, 0
1691595854.2924497, 0, 0, 0, 0, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, -34, 0, 0, 0, 1, 1, 12, 2, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -13, -2, -2, 0, 0, 0
1691595854.3424718, 0, 0, 0, 0, 0, 0, 2, -1, -1, 0, -2, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -41, 1, -1, -1, 0, -1, 14, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, -1, 0, 0, 0, -1, 4, 3, 0, -2, 0, 4
1691595854.3924832, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, -1, -6, 1, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 7, 1, 1, 0, 0, -1
1691595854.4424596, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 4, 0, 0, 0, -1, -1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 11, -2, 6, 0, 0, -4
1691595854.492358, 0, -1, -1, 0, 0, -1, -2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -2, 1, 0, 0, -1, -2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, -23, 3, 1, -1, 0, 4
1691595854.5423274, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -20, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, -13, -1, 0, -1, 0, 0
1691595854.5923202, 0, 0, 0, 0, 0, 1, -4, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 3, 0, -2, 0, -1, -1, -1, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 18, 2, -1, -4, 0, 1
1691595854.6423998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, -9, 1, 2, 0, 2, -85, -13, -1, -27, 0, -12, 1, -1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, -1, -1, 0, 0, 0, 0, -25, 1, 0, -3, 0, -1
1691595854.692554, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 9, -1, -2, -2, -1, 2, -6, -1, -3, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, -20, -4, 0, -18, 0, -2
1691595854.7424843, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, -3, -1, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, 5, 0, -1, 2, 0, 8, -2, 1, -5, 2, 1, -2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 1, 0, 0, 0, 0, 17, 3, 1, 9, 0, -1
1691595854.792439, 0, 0, 1, 0, 0, 0, -1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -45, -10, 0, -1, 1, 1, 9, 0, 4, 3, 0, 0, 1, 1, 0, 0, -1, 1, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, -15, -2, 4, -3, 0, -2
1691595854.8424404, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 3, 0, -3, 0, 0, 3, -1, -1, -1, 0, -1, 0, 1, 0, 0, 0, 0, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, -1, 9, 0, 3
1691595854.8924446, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 9, 0, 11, 0, 0, -5, 0, -2, -1, 0, 1, 1, 0, 0, 0, 0, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -14, -1, -1, -3, 0, -1
1691595854.9425013, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, -2, 0, -1, 6, -1, 1, 1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, -1, 0, 0, 0, 1, 0, -4, 0, -9, 0, -12
1691595854.992442, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, 1, -2, 2, 0, 0, -4, 3, -3, -7, 0, -1, 1, 1, 0, 0, 0, 0, -2, -1, 0, -1, 0, 1, 0, -1, 0, 0, 0, -1, 0, 0, -2, -2, 0, -2
1691595855.0424662, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -7, 0, 0, -6, 0, 0, 21, 5, 0, 5, 0, 2, 0, 1, 0, 0, 0, 0, 0, -1, 0, 0, 0, -1, 0, 0, 0, 0, 0, -1, -5, 2, 8, 3, 0, 0
1691595855.0924547, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, -2, 19, -16, -1, 1, 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 22, 1, 1, 9, 0, -5
1691595855.1424568, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, -1, -1, 0, 0, 1, -6, -1, 0, 0, 0, 0, -11, 0, 1, 2, 0, -1, -1, -1, 0, 0, 0, 0, -1, 0, 0, 0, 0, -2, -1, 0, 0, 0, 0, -1, 7, 2, -1, 0, 0, 0
1691595855.192419, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -14, -3, -1, 0, 0, 0, -6, -4, 0, -1, 0, 1, 0, 0, 0, 0, 0, -1, -1, -1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, -4, 1, 0, -4, 0, 6
1691595855.2424257, 0, 0, -1, 0, 0, 0, 64, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 0, -2, 0, -1, 10, -3, -1, -1, 0, 2, -1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, -1, 0, 0, 0, 0, 4, 0, -2, -9, 0, -1
1691595855.2924604, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 0, 2, 0, 2, 0, -1, -2, -1, 0, 0, -1, -1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, -1, 0, 0, 0, 0, -5, -1, 4, -2, 0, -1
1691595855.3424227, 0, 0, 0, 0, 0, 0, -65, -1, 1, 0, 0, -1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 11, 4, 16, 0, 4, 48, 9, 4, 27, 0, 6, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, -1, 0, -1, 0, 0, 0, 0, 53, 10, -1, 31, 0, 10
1691595855.3924563, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 18, 3, 1, -20, 0, 1, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, -1, 1, 0, 0, 0, 0, 1, 3, 1, 0, 2, 0, -1
1691595855.4424074, 0, 0, 0, 0, 0, 0, -9, 0, 0, 0, 0, 1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, 0, 0, 0, 0, 1, 7, 2, -2, 1, 0, 7, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
1691595855.4924772, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, -1, 0, 0, -1, 0, 1, 0, -2, -13, 0, 0, 5, -1, 0, -2, 0, 0, 0, 0, 0, 0, 0, 1, -1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 1, 8, 0, 1
1691595855.5423853, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -37, -10, -3, -2, 0, -7, 4, 2, -1, 7, 0, -11, -1, -1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 20, 3, -4, 11, 0, -15
1691595855.5924237, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, -1, -1, 0, 1, 0, 0, 0, 0, -1, 3, 1, -1, 0, -1, 11, 2, 3, 0, 0, 6, 0, 1, 0, 0, 0, 2, -1, 0, 0, 0, 0, 0, -1, -1, 0, 0, 0, 0, 2, 3, 0, -4, 0, 0
1691595855.642447, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, -1, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 1, 4, 5, 0, 3, -2, -4, -1, -5, 1, -2, 1, -1, 0, 0, 0, 1, 0, -1, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, -9, -2, 1, -3, 0, -3
1691595855.6928864, 0, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, -2, 1, 0, 0, 1, -2, 0, 0, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1, 1, 0, 0, 0, 0, -4, 0, 2, -1, 0, 1
1691595855.7424176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, -1, -1, 0, -1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, 2, 1, 2, 0, 1, -8, 0, 0, 3, 0, 2, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, -5, 0, 3, 0, 0, 1
1691595855.7924662, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, -1, -1, 5, 0, 0, -1, 0, -1, -7, 1, 5, 3, 0, -2, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 4, 8, 0, 0
1691595855.8424382, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, -1, 6, 3, 0, -3, -6, 0, 8, 2, 0, -6, 0, -1, 0, 0, 0, 0, -3, -1, 0, 0, 0, -1, 0, -1, 0, 0, 0, -1, -1, 0, 5, 0, 0, -2
1691595855.8924677, 0, 0, 0, 0, 0, 0, -3, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, -2, 0, 0, 0, -13, 1, -2, -3, 0, -3, 0, -1, 0, 0, 0, 0, -2, -1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, -30, -3, -2, -10, 0, -2
1691595855.9424634, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, -1, 1, 0, 0, 0, 0, 0, 0, 34, 7, 1, 21, 0, 3, 2, -2, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, -27, -2, -2, -6, -1, -3
1691595855.9924192, 0, 0, 1, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, -8, 0, 0, -2, 0, 0, 5, -1, -2, -3, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 8, 0, 0, -8, 0, 0
1691595856.0424623, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1, 0, 0, -1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 5, -1, -1, 3, 0, 0, -8, 0, -3, 1, 0, 0, 0, -1, 0, 0, 0, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, -2, -8, -8, 0, -1
1691595856.0924685, 0, 0, 0, 0, 0, 0, -10, 0, 1, 0, 0, -4, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -1, 0, 2, 0, 0, 10, -4, -1, 4, 0, -1, -1, 0, 0, 0, 0, 0, -3, -1, 1, -1, 0, 0, 0, 0, 0, 0, -1, 0, 14, -1, 0, 1, 0, 0
1691595856.1424062, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, -1, 0, -1, 0, 0, 0, 0, -7, 8, 4, 24, 0, 0, -25, -4, -3, 0, 3, 0, -3, 0, 0, 0, 0, 1, -2, 0, 0, -1, 0, 0, -1, -1, 0, 0, 0, -1, -27, 1, 3, 14, 0, 0
1691595856.1924758, 0, 0, 0, 0, 0, 0, -1, -1, -1, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, -16, 1, -24, 0, 0, 18, -4, 3, 6, 0, 0, 3, 0, 0, 0, 0, -1, 2, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, -3, -5, 0, -1, 0, 0
1691595856.2424326, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, -1, -5, 3, 0, -3, 0, 0, -1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 28, 2, -1, -2, 0, -1
1691595856.292431, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, -1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, -6, 0, 2, -2, 0, 6, -9, 0, 0, -2, -1, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 2, -3, -1, 1, 0, 0
1691595856.3424742, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 10, -1, 0, -2, 0, -1, -5, -4, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 9, -6, 0, -2, 3, 0
1691595856.3924882, 0, 0, 0, 0, 0, 0, 61, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, 1, 0, 0, 0, 0, -1, -1, 0, -2, 0, 0, -1, -1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, -18, -3, -1, -5, 0, 0
