timestamp, tactile_sensor_1_0, tactile_sensor_1_1, tactile_sensor_1_2, tactile_sensor_1_3, tactile_sensor_1_4, tactile_sensor_1_5, tactile_sensor_1_6, tactile_sensor_1_7, tactile_sensor_1_8, tactile_sensor_1_9, tactile_sensor_1_10, tactile_sensor_1_11, tactile_sensor_1_12, tactile_sensor_1_13, tactile_sensor_1_14, tactile_sensor_1_15, tactile_sensor_1_16, tactile_sensor_1_17, tactile_sensor_1_18, tactile_sensor_1_19, tactile_sensor_1_20, tactile_sensor_1_21, tactile_sensor_1_22, tactile_sensor_1_23, tactile_sensor_1_24, tactile_sensor_1_25, tactile_sensor_1_26, tactile_sensor_1_27, tactile_sensor_1_28, tactile_sensor_1_29, tactile_sensor_1_30, tactile_sensor_1_31, tactile_sensor_1_32, tactile_sensor_1_33, tactile_sensor_1_34, tactile_sensor_1_35, tactile_sensor_2_0, tactile_sensor_2_1, tactile_sensor_2_2, tactile_sensor_2_3, tactile_sensor_2_4, tactile_sensor_2_5, tactile_sensor_2_6, tactile_sensor_2_7, tactile_sensor_2_8, tactile_sensor_2_9, tactile_sensor_2_10, tactile_sensor_2_11, tactile_sensor_2_12, tactile_sensor_2_13, tactile_sensor_2_14, tactile_sensor_2_15, tactile_sensor_2_16, tactile_sensor_2_17, tactile_sensor_2_18, tactile_sensor_2_19, tactile_sensor_2_20, tactile_sensor_2_21, tactile_sensor_2_22, tactile_sensor_2_23, tactile_sensor_2_24, tactile_sensor_2_25, tactile_sensor_2_26, tactile_sensor_2_27, tactile_sensor_2_28, tactile_sensor_2_29, tactile_sensor_2_30, tactile_sensor_2_31, tactile_sensor_2_32, tactile_sensor_2_33, tactile_sensor_2_34, tactile_sensor_2_35
1691657647.115618, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -27, -1, 2, 2, 0, 0, -1, -1, 0, 0, 0, 0, -1, -5, -2, -3, 0, 0, 1, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 8, -14, 2, 6, 0, -1
1691657647.1654942, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 1, 2, 7, 0, 0, -2, -1, 0, 0, 0, 0, -18, -5, -1, -2, 0, -2, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, -18, -1, 0, 0, 0, -7
1691657647.215469, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, -1, -9, 1, 1, 3, 0, 0, -10, 0, 1, 10, 2, 1, 3, 0, 0, -1, 1, 0, 0, 0, 1, -2, -2, 0, 1, 0, -1, 0, 0, 0, 0, 0, -2, 0, 3, 0, 0, 0, 0, 10, 4, 1, 4, 0, 0
1691657647.2654626, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1, 0, 0, -1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -2, -1, -2, -1, 1, 1, 0, 0, 0, 0, 0, 7, 1, 0, 2, 0, 1, 0, -1, 0, 0, 0, 2, 0, -1, 0, 0, 0, 0, 17, -3, -1, 0, 0, 2
1691657647.3155713, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, -67, -1, 1, 0, 0, 8, 3, -1, -1, 0, 0, 0, -26, -1, -2, -12, 0, -2, -1, 0, 0, 0, 0, 0, -9, 4, 0, -2, 0, 1, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 3, 1, -1, -2, 0, 0
1691657647.3655937, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, -2, -2, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, -2, 1, 0, 0, 4, -1, 0, 0, 0, 0, 0, 6, -1, 0, -2, 0, 0, 0, -1, 0, 0, 0, 2, 1, 0, 0, 0, -3, 0, 4, -4, 0, -1, 0, -2
1691657647.4156098, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, 1, 1, -4, 22, -2, 5, -1, 0, 1, 0, 5, 0, 1, 0, 0, 0, 0, 22, -8, 0, -1, 0, 6, 0, -1, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, -13, -28, -1, -9, 0, 32
1691657647.465596, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, -1, -69, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, -4, -1, -5, 0, 0, -2, -3, -2, -4, 0, 0, -36, -2, -1, -4, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, -7, 3, 1, 0, 0, 0
1691657647.5156894, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 13, 0, -10, 0, -1, 15, -4, -3, -1, 5, 0, 1, -1, 0, 4, 3, 1, 0, 0, 0, -12, 10, -1, -8, 0, 1, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 32, 3, 0, 5, 0, 0
1691657647.5656338, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -14, -1, 1, -9, 0, 1, 0, 0, 0, 0, 0, 0, -13, 0, 5, -3, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, -23, -2, 5, -13, 0, -1
1691657647.615589, 0, 0, 1, 0, 0, -1, 0, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, 0, 0, 1, 0, 0, -3, 1, 0, 0, 0, -1, -9, 0, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 1, 0, -5
1691657647.6657097, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 1, 1, 0, 0, 17, 6, -1, 0, 0, 0, 0, 3, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 1, 19, -1, 0, 4, 0, -1, 0, 1, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, -6, 2, 1, 10, 0, -5
1691657647.7156372, 0, -1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -25, 4, 0, 0, 0, 0, -1, -1, 0, 0, 0, 0, 0, -23, 2, 1, -1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -65, 4, 0, -8, 0, -2
1691657647.7655308, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, -1, 0, 0, 1, -3, 0, 0, 0, 0, 0, 0, -3, 0, 0, -3, 0, -1, -3, -1, 0, 0, 0, 1, 7, 1, 0, -2, 0, 0, -1, -1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, -19, 0, -1, -3, 0, 1
1691657647.815558, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, -2, 0, -4, -3, 0, 0, 0, 0, 0, -5, 0, 1, -1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, -1, 1
1691657647.8658907, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 2, 12, 0, -1, -8, 0, 2, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 14, 0, -1, -1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, -8, 2, -2, -1, 0, 4
1691657647.9156601, 0, 0, -1, 0, 0, -1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -1, 0, 4, 0, 2, -1, -1, 0, 0, 0, 0, -25, 1, 0, -2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -2, 1, 2, 4, 0, 1
1691657647.9661148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, -1, -15, -1, -24, -1, 0, 0, -7, 0, 3, -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, -1, 0, 1, 0, 3, 0, -1, 0, 0, 0, 0, 1, 1, -1, 0, -1, 1, 4, 0, 2, 3, 0, 8
1691657648.0156326, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, 0, 1, -1, 0, -1, 1, 1, 0, 0, 0, 1, 6, -1, 0, 1, 0, 0, 0, 1, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, -18, -1, 1, 3, 0, -1
1691657648.0655675, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11, 0, 0, 2, 0, 0, 3, 0, 0, 0, 0, -1, 5, 0, 0, -2, 0, -1, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 18, 0, 0, 3, 0, -2
1691657648.115734, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, -1, 0, -1, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, -1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, -1, -10, -1, -1, -5, 0, 0
1691657648.165638, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, 0, 0, -1, -1, 0, -3, -1, -1, 1, 1, 2, -2, 1, 0, 0, 0, 0, 2, -1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, -1, -1, -1, 1, 5, 0, 0
1691657648.2156103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, -4, -1, 0, 0, -1, 4, 0, 0, 0, 1, 0, 5, -2, 0, -1, 0, 0, 0, -1, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 18, -8, -1, 6, 0, 3
1691657648.2656193, 0, 0, -1, 0, -1, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, -2, 0, -2, 0, -1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 4, -4, 0, 2, 0, -2
1691657648.3155963, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -1, 0, 1, 0, 4, 0, 1, 0, 0, 0, -1, 5, 2, 0, 2, 0, 1, 0, -1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, -23, -5, 1, -4, 0, -1
1691657648.3655984, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, -2, 1, -4, 0, 0, 0, 0, 0, 0, 0, 0, -18, -1, 1, -1, 0, -1, 0, 1, 0, 0, 0, 0, 0, -1, 0, 0, 0, 1, 20, 4, 2, 11, 0, 4
1691657648.4155915, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, 0, 0, 0, 0, 0, -1, 1, 0, -1, 0, -3, 2, -1, 0, 0, 0, 1, 2, 0, 0, 1, 0, -1, 0, 1, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 7, 1, 0, 1, 0, 2
1691657648.465589, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, -1, 0, 0, 0, -1, 0, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, -1, 1, 0, 1, 2, 1, 0, 0, 0, 1, 6, 10, 0, 0, 0, -3, 0, 1, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, -24, 15, 0, -2, 0, -5
1691657648.5156188, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, 1, 0, 1, 0, 0, -1, -3, -5, 1, -7, 0, -3, -2, 0, 0, 0, 0, 0, 7, 0, 0, -3, 0, 1, 0, 0, 0, 0, 0, 0, -1, 1, 0, 0, 0, -1, 4, 3, 0, -4, 0, -1
1691657648.5656097, 0, 0, 0, 0, 0, -2, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 0, 1, 0, -1, -1, 0, 0, 0, 1, 0, 1, -1, 0, -1, 0, -5, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 3, 0, -1, 0, -2
1691657648.6156127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -6, -1, -1, 4, 0, -6, 4, 0, 0, 0, 0, 0, -2, 0, 0, 0, 0, 0, 5, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 10, -3, 0, 5, 0, 2
1691657648.6656098, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, 0, 0, 0, -1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, -2, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 16, -6, 0, 4, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, -20, 0, 5, 0, 3
1691657648.7155056, 0, -1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 5, 2, 0, 1, 0, 1, -1, 0, 0, 0, 0, 0, -9, 2, 0, -5, 0, -1, 0, 0, 0, 0, 0, -1, 0, -1, 0, 0, -1, 0, -2, 12, 0, -1, 0, -1
1691657648.7654932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, -1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, 2, 0, -1, 0, 2, -1, 0, 0, 0, 0, 1, -61, 2, 0, -10, 0, 4, -1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, -1, 27, -3, 0, -1, 0, 20
